CompetenciaIndices,SalarioMinimo,SMReferencia,TetoContribuicao,TetoBeneficio,DataBase,FatorIntegral,FatorProporcional,MultiplicadorMoeda,AjusteMoeda,IndiceAtualizacao,IndiceAcumulado,IndiceRes134,IndiceRes134Acumulado,IndiceSalarios,IndiceSCAcumulado,IPCA,IPCAE,IndiceCondenatorias,IndiceCondenatoriasAcumulado,Selic,Juros
06/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0063",1,1,"0,997","1,3259274859","1,000536","1,0074577965","0,997","1,3259274859","0,9977","1,0016","1,0016","1,3223655479","0,81%","0,5000%"
07/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0093",1,1,"1,0017","1,3299172376","1,000623","1,0069180884","1,0017","1,3299172376","1,0024","0,9982","0,9982","1,3202531428","0,80%","0,5000%"
08/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0076",1,1,"0,9997","1,3276602152","1,000509","1,006291169","0,9997","1,3276602152","1,0019","1,0035","1,0035","1,3226338838","0,80%","0,5000%"
09/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0079",1,1,"0,9998","1,3280586328",1,"1,0057792273","0,9998","1,3280586328","1,0016","1,0011","1,0011","1,318020811","0,64%","0,5000%"
10/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0081",1,1,"1,0037","1,3283242977",1,"1,0057792273","1,0037","1,3283242977","1,0042","1,0034","1,0034","1,3165725812","0,64%","0,4690%"
11/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0044",1,1,"1,0018","1,3234276155",1,"1,0057792273","1,0018","1,3234276155","1,0028","1,0032","1,0032","1,3121114024","0,57%","0,4273%"
12/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0026",1,1,"1,0026","1,321049726",1,"1,0057792273","1,0026","1,321049726","1,0044","1,0035","1,0035","1,3079260391","0,54%","0,4273%"
01/2018,954,-,"5645,8","5645,8",TRUE,"0,0207","0,0343",1,1,"1,0023","1,3176239039",1,"1,0057792273","1,0023","1,3176239039","1,0029","1,0039","1,0039","1,3033642641","0,58%","0,3994%"
02/2018,954,-,"5645,8","5645,8",FALSE,-,"0,032",1,1,"1,0018","1,3146003231",1,"1,0057792273","1,0018","1,3146003231","1,0032","1,0038","1,0038","1,2983008907","0,47%","0,3994%"
03/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0301",1,1,"1,0007","1,3122382942",1,"1,0057792273","1,0007","1,3122382942","1,0009","1,001","1,001","1,2933860238","0,53%","0,3855%"
04/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0294",1,1,"1,0021","1,3113203699",1,"1,0057792273","1,0021","1,3113203699","1,0022","1,0021","1,0021","1,2920939298","0,52%","0,3715%"
05/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0272",1,1,"1,0043","1,3085723679",1,"1,0057792273","1,0043","1,3085723679","1,004","1,0014","1,0014","1,2893862188","0,52%","0,3715%"
06/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0228",1,1,"1,0143","1,3029695987",1,"1,0057792273","1,0143","1,3029695987","1,0126","1,0111","1,0111","1,2875836017","0,52%","0,3715%"
07/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0084",1,1,"1,0025","1,2845998212",1,"1,0057792273","1,0025","1,2845998212","1,0033","1,0064","1,0064","1,2734483253","0,54%","0,3715%"
08/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0059",1,1,1,"1,2813963304",1,"1,0057792273",1,"1,2813963304","0,9991","1,0013","1,0013","1,2653500848","0,57%","0,3715%"
09/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0059",1,1,"1,003","1,2813963304",1,"1,0057792273","1,003","1,2813963304","1,0048","1,0009","1,0009","1,2637072653","0,47%","0,3715%"
10/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0029",1,1,"1,004","1,2775636395",1,"1,0057792273","1,004","1,2775636395","1,0045","1,0058","1,0058","1,2625709515","0,54%","0,3715%"
11/2018,954,-,"5645,8","5645,8",FALSE,-,-,1,1,"0,9975","1,2724737445",1,"1,0057792273","0,9975","1,2724737445","0,9979","1,0019","1,0019","1,2552902679","0,49%","0,3715%"
12/2018,954,-,"5645,8","5645,8",FALSE,-,"0,0014",1,1,"1,0014","1,2756629018",1,"1,0057792273","1,0014","1,2756629018","1,0015","0,9984","0,9984","1,2529097394","0,49%","0,3715%"
01/2019,998,-,"5839,45","5839,45",TRUE,"0,0343","0,0448",1,1,"1,0036","1,2738794705",1,"1,0057792273","1,0036","1,2738794705","1,0032","1,003","1,003","1,2549176076","0,54%","0,3715%"
02/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0411",1,1,"1,0054","1,2693099547",1,"1,0057792273","1,0054","1,2693099547","1,0043","1,0034","1,0034","1,2511641153","0,49%","0,3715%"
03/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0355",1,1,"1,0077","1,2624924952",1,"1,0057792273","1,0077","1,2624924952","1,0075","1,0054","1,0054","1,2469245717","0,47%","0,3715%"
04/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0276",1,1,"1,006","1,2528455842",1,"1,0057792273","1,006","1,2528455842","1,0057","1,0072","1,0072","1,2402273441","0,52%","0,3715%"
05/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0214",1,1,"1,0015","1,2453733441",1,"1,0057792273","1,0015","1,2453733441","1,0013","1,0035","1,0035","1,231361541","0,54%","0,3715%"
06/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0199",1,1,"1,0001","1,243508082",1,"1,0057792273","1,0001","1,243508082","1,0001","1,0006","1,0006","1,2270668071","0,47%","0,3715%"
07/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0198",1,1,"1,001","1,2433837436",1,"1,0057792273","1,001","1,2433837436","1,0019","1,0009","1,0009","1,2263310085","0,57%","0,3715%"
08/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0188",1,1,"1,0012","1,242141602",1,"1,0057792273","1,0012","1,242141602","1,0011","1,0008","1,0008","1,2252283031","0,50%","0,3434%"
09/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0176",1,1,"0,9995","1,2406528186",1,"1,0057792273","0,9995","1,2406528186","0,9996","1,0009","1,0009","1,2242489039","0,46%","0,3434%"
10/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0181",1,1,"1,0004","1,2412734554",1,"1,0057792273","1,0004","1,2412734554","1,001","1,0009","1,0009","1,2231480707","0,48%","0,3153%"
11/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0177",1,1,"1,0054","1,2407771445",1,"1,0057792273","1,0054","1,2407771445","1,0051","1,0014","1,0014","1,2220482273","0,38%","0,2871%"
12/2019,998,-,"5839,45","5839,45",FALSE,-,"0,0122",1,1,"1,0122","1,2341129347",1,"1,0057792273","1,0122","1,2341129347","1,0115","1,0105","1,0105","1,2203397516","0,37%","0,2871%"
01/2020,1039,-,"6101,06","6101,06",TRUE,"0,0448","0,0545",1,1,"1,0019","1,2192382283",1,"1,0057792273","1,0019","1,2192382283","1,0021","1,0071","1,0071","1,2076593287","0,38%","0,2588%"
02/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0525",1,1,"1,0017","1,2169260688",1,"1,0057792273","1,0017","1,2169260688","1,0025","1,0022","1,0022","1,1991453964","0,29%","0,2588%"
03/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0507",1,1,"1,0018","1,2148608054",1,"1,0057792273","1,0018","1,2148608054","1,0007","1,0002","1,0002","1,1965130676","0,34%","0,2446%"
04/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0488",1,1,"0,9977","1,212677985",1,"1,0057792273","0,9977","1,212677985","0,9969","0,9999","0,9999","1,1962738128","0,28%","0,2162%"
05/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0512",1,1,"0,9975","1,2154735742",1,"1,0057792273","0,9975","1,2154735742","0,9962","0,9941","0,9941","1,1963934522","0,24%","0,2162%"
06/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0539",1,1,"1,003","1,2185198739",1,"1,0057792273","1,003","1,2185198739","1,0026","1,0002","1,0002","1,2034940672","0,21%","0,1733%"
07/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0507",1,1,"1,0044","1,2148752482",1,"1,0057792273","1,0044","1,2148752482","1,0036","1,003","1,003","1,2032534165","0,19%","0,1303%"
08/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0461",1,1,"1,0036","1,209553214",1,"1,0057792273","1,0036","1,209553214","1,0024","1,0023","1,0023","1,1996544531","0,16%","0,1303%"
09/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0423",1,1,"1,0087","1,205214442",1,"1,0057792273","1,0087","1,205214442","1,0064","1,0045","1,0045","1,1969015795","0,16%","0,1159%"
10/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0334",1,1,"1,0089","1,1948195123",1,"1,0057792273","1,0089","1,1948195123","1,0086","1,0094","1,0094","1,1915396511","0,16%","0,1159%"
11/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0242",1,1,"1,0095","1,1842794254",1,"1,0057792273","1,0095","1,1842794254","1,0089","1,0081","1,0081","1,1804434823","0,15%","0,1159%"
12/2020,1045,-,"6101,06","6101,06",FALSE,-,"0,0146",1,1,"1,0146","1,1731346463",1,"1,0057792273","1,0146","1,1731346463","1,0135","1,0106","1,0106","1,1709587167","0,16%","0,1159%"
01/2021,1100,-,"6433,57","6433,57",TRUE,"0,0545","0,1016",1,1,"1,0027","1,1562533474",1,"1,0057792273","1,0027","1,1562533474","1,0025","1,0078","1,0078","1,1586767433","0,15%","0,1159%"
02/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0986",1,1,"1,0082","1,1531398697",1,"1,0057792273","1,0082","1,1531398697","1,0086","1,0048","1,0048","1,149709013","0,13%","0,1159%"
03/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0897",1,1,"1,0086","1,1437610293",1,"1,0057792273","1,0086","1,1437610293","1,0093","1,0093","1,0093","1,1442167724","0,20%","0,1159%"
04/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0804",1,1,"1,0038","1,1340085557",1,"1,0057792273","1,0038","1,1340085557","1,0031","1,006","1,006","1,1336736079","0,21%","0,1590%"
05/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0763",1,1,"1,0096","1,1297156363",1,"1,0057792273","1,0096","1,1297156363","1,0083","1,0044","1,0044","1,1269121351","0,27%","0,1590%"
06/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0661",1,1,"1,006","1,1189734908",1,"1,0057792273","1,006","1,1189734908","1,0053","1,0083","1,0083","1,1219754431","0,31%","0,2019%"
07/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0597",1,1,"1,0102","1,1122996926",1,"1,0057792273","1,0102","1,1122996926","1,0096","1,0072","1,0072","1,1127397036","0,36%","0,2446%"
08/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,049",1,1,"1,0088","1,101068791",1,"1,0057792273","1,0088","1,101068791","1,0087","1,0089","1,0089","1,1047852498","0,43%","0,2446%"
09/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0399",1,1,"1,012","1,0914639086",1,"1,0057792273","1,012","1,0914639086","1,0116","1,0114","1,0114","1,0950393991","0,44%","0,3012%"
10/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0275",1,1,"1,0116","1,0785216488",1,"1,0057792273","1,0116","1,0785216488","1,0125","1,012","1,012","1,0826966573","0,49%","0,3575%"
11/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0158",1,1,"1,0084","1,0661542594",1,"1,0057792273","1,0084","1,0661542594","1,0095","1,0117","1,0117","1,069858357","0,59%","0,4412%"
12/2021,1100,-,"6433,57","6433,57",FALSE,-,"0,0073",1,1,"1,0073","1,0572731648","1,000488","1,0057792273","1,0073","1,0572731648","1,0073","1,0078","1,0078","1,0574857734","0,77%","0,4412%"
01/2022,1212,-,"7087,22","7087,22",TRUE,"0,1016",-,1,1,"1,0067","1,0496110045","1,000605","1,0052886465","1,0067","1,0496110045","1,0054","1,0058","1,0058","1,0493012239","0,73%","0,5000%"
02/2022,1212,-,"7087,22","7087,22",FALSE,-,-,1,1,"1,01","1,0426254142",1,"1,0046808146","1,01","1,0426254142","1,0101","1,0099","1,0099","1,0432503717","0,76%","0,5000%"
03/2022,1212,-,"7087,22","7087,22",FALSE,-,-,1,1,"1,0171","1,0323023903","1,000971","1,0046808146","1,0171","1,0323023903","1,0162","1,0095","1,0095","1,0330234397","0,93%","0,5000%"
04/2022,1212,-,"7087,22","7087,22",FALSE,-,-,1,1,"1,0104","1,0149468","1,000555","1,0037062158","1,0104","1,0149468","1,0106","1,0173","1,0173","1,02330207","0,83%","0,5000%"
05/2022,1212,-,"7087,22","7087,22",FALSE,-,-,1,1,"1,0045","1,0045","1,001663","1,0031494679","1,0045","1,0045","1,0047","1,0059","1,0059","1,0059","1,03%","0,5000%"
06/2022,1212,-,"7087,22","7087,22",FALSE,-,-,1,1,-,1,"1,001484","1,001484",-,1,-,-,1,1,"0,00%","0,5000%"
