CompetenciaIndices,SalarioMinimo,SMReferencia,TetoContribuicao,TetoBeneficio,DataBase,FatorIntegral,FatorProporcional,MultiplicadorMoeda,AjusteMoeda,IndiceAtualizacao,IndiceAcumulado,IndiceRes134,IndiceRes134Acumulado,IndiceSalarios,IndiceSCAcumulado,IPCA,IPCAE,IndiceCondenatorias,IndiceCondenatoriasAcumulado,Selic,Juros
05/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,02140000","1,0000000000","1,0000000000","1,0015000000","1,16809864349150","1,0000000000","1,0004880000","1,0015000000","1,1680986435","1,0013000000","1,0035000000","1,0035000000","1,1509575384","0,54%","0,3715%"
06/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,01990000","1,0000000000","1,0000000000","1,0001000000","1,16634911981178","1,0000000000","1,0004880000","1,0001000000","1,1663491198","1,0001000000","1,0006000000","1,0006000000","1,1469432371","0,47%","0,3715%"
07/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,01980000","1,0000000000","1,0000000000","1,0010000000","1,16623249656212","1,0000000000","1,0004880000","1,0010000000","1,1662324966","1,0019000000","1,0009000000","1,0009000000","1,1462554838","0,57%","0,3715%"
08/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,01880000","1,0000000000","1,0000000000","1,0012000000","1,16506742913299","1,0000000000","1,0004880000","1,0012000000","1,1650674291","1,0011000000","1,0008000000","1,0008000000","1,1452247815","0,50%","0,3434%"
09/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,01760000","1,0000000000","1,0000000000","0,9995000000","1,16367102390430","1,0000000000","1,0004880000","0,9995000000","1,1636710239","0,9996000000","1,0009000000","1,0009000000","1,1443093340","0,46%","0,3434%"
10/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,01810000","1,0000000000","1,0000000000","1,0004000000","1,16425315047954","1,0000000000","1,0004880000","1,0004000000","1,1642531505","1,0010000000","1,0009000000","1,0009000000","1,1432803817","0,48%","0,3153%"
11/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,01770000","1,0000000000","1,0000000000","1,0054000000","1,16378763542537","1,0000000000","1,0004880000","1,0054000000","1,1637876354","1,0051000000","1,0014000000","1,0014000000","1,1422523545","0,38%","0,2871%"
12/2019,"998,00",-,"5.839,45","5.839,45",FALSE,-,"0,01220000","1,0000000000","1,0000000000","1,0122000000","1,15753693597113","1,0000000000","1,0004880000","1,0122000000","1,1575369360","1,0115000000","1,0105000000","1,0105000000","1,1406554369","0,37%","0,2871%"
01/2020,"1.039,00",-,"6.101,06","6.101,06",TRUE,"0,04480000","0,05450000","1,0000000000","1,0000000000","1,0019000000","1,14358519657294","1,0000000000","1,0004880000","1,0019000000","1,1435851966","1,0021000000","1,0071000000","1,0071000000","1,1288030054","0,38%","0,2588%"
02/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,05250000","1,0000000000","1,0000000000","1,0017000000","1,14141650521303","1,0000000000","1,0004880000","1,0017000000","1,1414165052","1,0025000000","1,0022000000","1,0022000000","1,1208450058","0,29%","0,2588%"
03/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,05070000","1,0000000000","1,0000000000","1,0018000000","1,13947939024961","1,0000000000","1,0004880000","1,0018000000","1,1394793902","1,0007000000","1,0002000000","1,0002000000","1,1183845598","0,34%","0,2446%"
04/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,04880000","1,0000000000","1,0000000000","0,9977000000","1,13743201262688","1,0000000000","1,0004880000","0,9977000000","1,1374320126","0,9969000000","0,9999000000","0,9999000000","1,1181609276","0,28%","0,2162%"
05/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,05120000","1,0000000000","1,0000000000","0,9975000000","1,14005413714231","1,0000000000","1,0004880000","0,9975000000","1,1400541371","0,9962000000","0,9941000000","0,9941000000","1,1182727549","0,24%","0,2162%"
06/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,05390000","1,0000000000","1,0000000000","1,0030000000","1,14291141568151","1,0000000000","1,0004880000","1,0030000000","1,1429114157","1,0026000000","1,0002000000","1,0002000000","1,1249097222","0,21%","0,1733%"
07/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,05070000","1,0000000000","1,0000000000","1,0044000000","1,13949293687090","1,0000000000","1,0004880000","1,0044000000","1,1394929369","1,0036000000","1,0030000000","1,0030000000","1,1246847853","0,19%","0,1303%"
08/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,04610000","1,0000000000","1,0000000000","1,0036000000","1,13450113189058","1,0000000000","1,0004880000","1,0036000000","1,1345011319","1,0024000000","1,0023000000","1,0023000000","1,1213208228","0,16%","0,1303%"
09/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,04230000","1,0000000000","1,0000000000","1,0087000000","1,13043157820903","1,0000000000","1,0004880000","1,0087000000","1,1304315782","1,0064000000","1,0045000000","1,0045000000","1,1187477031","0,16%","0,1159%"
10/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,03340000","1,0000000000","1,0000000000","1,0089000000","1,12068164787254","1,0000000000","1,0004880000","1,0089000000","1,1206816479","1,0086000000","1,0094000000","1,0094000000","1,1137358916","0,16%","0,1159%"
11/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,02420000","1,0000000000","1,0000000000","1,0095000000","1,11079556732336","1,0000000000","1,0004880000","1,0095000000","1,1107955673","1,0089000000","1,0081000000","1,0081000000","1,1033642675","0,15%","0,1159%"
12/2020,"1.045,00",-,"6.101,06","6.101,06",FALSE,-,"0,01460000","1,0000000000","1,0000000000","1,0146000000","1,10034231532775","1,0000000000","1,0004880000","1,0146000000","1,1003423153","1,0135000000","1,0106000000","1,0106000000","1,0944988270","0,16%","0,1159%"
01/2021,"1.100,00",-,"6.433,57","6.433,57",TRUE,"0,05450000",-,"1,0000000000","1,0000000000","1,0027000000","1,08450849135398","1,0000000000","1,0004880000","1,0027000000","1,0845084914","1,0025000000","1,0078000000","1,0078000000","1,0830188274","0,15%","0,1159%"
02/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0082000000","1,08158820320532","1,0000000000","1,0004880000","1,0082000000","1,0815882032","1,0086000000","1,0048000000","1,0048000000","1,0746366615","0,13%","0,1159%"
03/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0086000000","1,07279131442702","1,0000000000","1,0004880000","1,0086000000","1,0727913144","1,0093000000","1,0093000000","1,0093000000","1,0695030468","0,20%","0,1159%"
04/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0038000000","1,06364397623143","1,0000000000","1,0004880000","1,0038000000","1,0636439762","1,0031000000","1,0060000000","1,0060000000","1,0596483175","0,21%","0,1590%"
05/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0096000000","1,05961742999744","1,0000000000","1,0004880000","1,0096000000","1,0596174300","1,0083000000","1,0044000000","1,0044000000","1,0533283474","0,27%","0,1590%"
06/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0060000000","1,04954182844438","1,0000000000","1,0004880000","1,0060000000","1,0495418284","1,0053000000","1,0083000000","1,0083000000","1,0487140058","0,31%","0,2019%"
07/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0102000000","1,04328213563059","1,0000000000","1,0004880000","1,0102000000","1,0432821356","1,0096000000","1,0072000000","1,0072000000","1,0400813307","0,36%","0,2446%"
08/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0088000000","1,03274810496000","1,0000000000","1,0004880000","1,0088000000","1,0327481050","1,0087000000","1,0089000000","1,0089000000","1,0326462775","0,43%","0,2446%"
09/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0120000000","1,02373920000000","1,0000000000","1,0004880000","1,0120000000","1,0237392000","1,0116000000","1,0114000000","1,0114000000","1,0235368000","0,44%","0,3012%"
10/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000","1,0116000000","1,01160000000000","1,0000000000","1,0004880000","1,0116000000","1,0116000000","1,0125000000","1,0120000000","1,0120000000","1,0120000000","0,49%","0,3575%"
11/2021,"1.100,00",-,"6.433,57","6.433,57",FALSE,-,-,"1,0000000000","1,0000000000",-,"1,00000000000000","1,0000000000","1,0004880000",-,"1,0000000000",-,-,"1,0000000000","1,0000000000","0,59%","0,4412%"
12/2021,-,-,-,-,FALSE,-,-,"1,0000000000","1,0000000000",-,"1,00000000000000","1,0004880000","1,0004880000",-,"1,0000000000",-,-,"1,0000000000","1,0000000000","0,00%","0,4412%"
01/2022,-,-,-,-,FALSE,-,-,"1,0000000000","1,0000000000","1,0000000000","1,00000000000000","1,0000000000","1,0000000000","1,0000000000","1,0000000000",-,-,"1,0000000000","1,0000000000","0,00%","0,0000%"
02/2022,-,-,-,-,FALSE,-,-,"1,0000000000","1,0000000000","1,0000000000","1,00000000000000","1,0000000000","1,0000000000","1,0000000000","1,0000000000",-,-,"1,0000000000","1,0000000000","0,00%","0,0000%"
03/2022,-,-,-,-,FALSE,-,-,"1,0000000000","1,0000000000","1,0000000000","1,00000000000000","1,0000000000","1,0000000000","1,0000000000","1,0000000000",-,-,"1,0000000000","1,0000000000","0,00%","0,0000%"
